px_R,px_L,x_R,x_L
8.8857e-25,1.4687e-24,1.1242e+05,3.9947e+05
7.8578e-25,1.3694e-24,1.0881e+05,1.1317e+05
6.5296e-25,2.3557e-24,1.0602e+05,1.2827e+05
6.2235e-25,6.4103e-25,1.0523e+05,96557
3.9517e-25,1.7268e-24,99804,3.9959e+05
1.1555e-24,1.9448e-24,1.2091e+05,1.2139e+05
1.2312e-24,-4.3926e-25,1.2591e+05,3.8397e+05
7.563e-25,6.3961e-25,1.0822e+05,97880
6.6795e-25,2.4371e-24,1.0607e+05,4.1369e+05
3.6979e-25,9.5776e-25,91971,3.94e+05
4.2421e-25,1.283e-24,1.0024e+05,1.1163e+05
6.7551e-25,1.5702e-24,1.0615e+05,1.163e+05
8.6497e-25,9.8773e-25,1.1184e+05,3.9452e+05
8.8768e-25,6.667e-25,1.1236e+05,93920
3.3979e-25,1.0762e-24,84493,1.0858e+05
3.8896e-25,8.3731e-25,82790,1.0429e+05
6.2463e-25,1.0261e-24,1.0459e+05,1.0772e+05
3.4129e-25,2.3895e-24,97477,1.2782e+05
3.2364e-25,1.0561e-24,87817,1.082e+05
8.1519e-25,2.222e-24,1.0937e+05,1.2517e+05
7.8086e-25,2.0178e-24,1.0971e+05,4.0425e+05
6.9349e-25,7.3086e-25,1.0644e+05,1.0148e+05
1.0886e-24,1.0293e-24,1.1851e+05,1.0768e+05
3.4574e-25,1.7199e-24,96273,1.1825e+05
7.2229e-25,1.3126e-24,1.0716e+05,1.1205e+05
7.285e-25,1.0823e-24,1.0747e+05,1.0852e+05
4.6493e-25,1.1319e-24,1.0084e+05,1.0925e+05
1.241e-24,1.2127e-24,1.2569e+05,1.1043e+05
6.5826e-25,6.6049e-25,1.0526e+05,99632
1.0507e-24,1.7222e-24,1.1611e+05,1.1825e+05
1.083e-24,6.7369e-25,1.1817e+05,1.0007e+05
5.0386e-25,9.1688e-25,1.0154e+05,1.0565e+05
3.581e-25,9.7274e-25,86788,1.0654e+05
1.0093e-24,1.9772e-24,1.1498e+05,4.0802e+05
3.887e-25,9.1935e-25,99636,1.0566e+05
8.0567e-25,9.2593e-25,1.0981e+05,1.0576e+05
5.7776e-25,8.9238e-25,73297,1.0521e+05
8.014e-25,8.0664e-25,1.0893e+05,1.0323e+05
7.6045e-25,6.779e-25,1.0786e+05,1.0005e+05
4.5423e-25,1.2806e-24,1.0065e+05,1.114e+05
8.3149e-25,8.7775e-25,1.1005e+05,1.0494e+05
8.4116e-25,1.1593e-24,1.0994e+05,1.0944e+05
3.4918e-25,2.3549e-24,98192,4.1308e+05
3.5423e-25,-3.4092e-24,95578,3.9153e+05
3.526e-25,1.3337e-24,96505,1.1225e+05
4.3548e-25,1.142e-24,1.0035e+05,1.0913e+05
-1.107e-24,8.8668e-25,55900,1.0506e+05
6.7686e-25,9.9953e-25,1.0567e+05,1.069e+05
1.0493e-24,6.6162e-25,1.1597e+05,91808
6.7745e-25,9.604e-25,1.057e+05,1.0625e+05
3.4249e-25,6.8717e-25,88961,1.0001e+05
6.7876e-25,9.8351e-25,1.0562e+05,3.9465e+05
6.8552e-25,7.5544e-25,1.0602e+05,1.0159e+05
3.5456e-25,6.6956e-25,96592,97869
9.4891e-25,6.9023e-25,1.1355e+05,95625
9.5627e-25,8.5959e-25,1.137e+05,1.044e+05
5.9636e-25,1.191e-24,1.0389e+05,1.0975e+05
9.1579e-25,7.1622e-25,1.1286e+05,1.0058e+05
9.7702e-25,8.5824e-25,1.1412e+05,1.0433e+05
6.3166e-25,6.7166e-25,1.0461e+05,97450
3.6517e-25,7.6266e-25,97851,1.0155e+05
8.3024e-25,8.0062e-25,1.0907e+05,1.0246e+05
4.2292e-25,8.88e-25,1.0014e+05,1.0476e+05
8.5716e-25,6.75e-25,1.1034e+05,98205
4.7444e-25,9.5356e-25,81989,1.0596e+05
3.6902e-25,6.9574e-25,97747,93997
3.6941e-25,6.7324e-25,95026,91835
3.6607e-25,6.7639e-25,98153,97700
-3.3986e-25,7.0303e-25,62502,94779
3.8334e-25,6.79e-25,94374,98974
3.7928e-25,6.7692e-25,86288,97895
3.7787e-25,7.0278e-25,99312,95251
7.5104e-25,6.6325e-25,1.0754e+05,90562
8.9045e-25,6.6178e-25,1.1088e+05,89774
8.3964e-25,6.9413e-25,1.0921e+05,86913
6.331e-25,6.8762e-25,1.046e+05,92663
6.6689e-25,9.136e-25,1.0521e+05,1.0509e+05
1.0248e-24,8.9603e-25,1.1522e+05,1.0475e+05
3.6194e-25,8.2851e-25,90485,1.0299e+05
7.6339e-25,6.7425e-25,1.0777e+05,91312
5.1347e-25,6.6808e-25,1.0161e+05,89228
7.1601e-25,8.6593e-25,1.0666e+05,1.0406e+05
3.6347e-25,6.8627e-25,84815,96599
4.5017e-25,6.8207e-25,82299,98976
8.4227e-25,8.4602e-25,1.1049e+05,1.0345e+05
6.0707e-25,7.5732e-25,1.0406e+05,1.0125e+05
3.6043e-25,6.8106e-25,84388,98215
3.751e-25,7.1363e-25,94888,94924
3.8626e-25,7.3356e-25,92853,1.0076e+05
5.231e-25,6.9663e-25,1.018e+05,92453
3.6188e-25,7.6897e-25,84217,1.0148e+05
3.5101e-25,7.0067e-25,89131,92624
4.0843e-25,6.8419e-25,99823,97314
3.7737e-25,7.2351e-25,98971,95251
-3.9017e-25,7.2692e-25,62138,95152
-2.3773e-24,7.3177e-25,40482,1.0068e+05
8.7779e-25,6.9442e-25,1.112e+05,92010
3.7312e-25,7.0102e-25,91708,99871
9.1223e-25,-9.7482e-25,1.1081e+05,3.8055e+05
4.2637e-25,7.0025e-25,1.0009e+05,97051
3.8314e-25,7.2149e-25,98453,93999
7.1071e-25,6.8864e-25,1.06e+05,91367
3.921e-25,7.159e-25,93494,96748
4.1536e-25,7.3299e-25,99888,95560
8.4682e-25,7.2536e-25,1.1101e+05,1.003e+05
5.1669e-25,6.8225e-25,81551,89843
3.9445e-25,7.0915e-25,99414,84740
6.3828e-25,7.1239e-25,1.0463e+05,98681
9.5514e-25,6.9487e-25,1.1212e+05,88635
3.9551e-25,7.0477e-25,99327,86134
5.3116e-25,6.9939e-25,81365,85240
3.6684e-25,7.3306e-25,90711,94556
-1.0856e-25,7.1622e-25,64370,93191
3.9031e-25,7.9928e-25,86153,1.0164e+05
3.8665e-25,7.1615e-25,86658,97517
9.5545e-25,8.1619e-25,1.1198e+05,1.0199e+05
8.9829e-25,7.1232e-25,1.1229e+05,92815
4.2332e-25,7.4068e-25,99936,84244
4.1189e-25,7.198e-25,82857,99495
3.6934e-25,6.9539e-25,90903,88888
3.5878e-25,7.6119e-25,89092,1.0075e+05
9.5579e-25,8.5684e-25,1.1255e+05,1.0298e+05
7.98e-25,6.9097e-25,1.0833e+05,90744
3.6513e-25,7.1297e-25,95628,92730
3.8959e-25,7.3589e-25,92890,94573
3.6667e-25,7.1997e-25,90168,97426
3.9336e-25,8.9712e-25,86317,3.8914e+05
-5.8183e-25,6.967e-25,60763,91377
3.7996e-25,7.3654e-25,92060,1.0009e+05
5.6472e-25,7.0748e-25,1.0272e+05,85853
4.4527e-25,-2.2146e-24,1.002e+05,3.7995e+05
3.6591e-25,-4.4755e-26,87953,3.8009e+05
3.9082e-25,7.2648e-25,85871,93704
5.2607e-25,7.4271e-25,1.0168e+05,95607
3.8349e-25,6.9238e-25,97765,90105
7.0778e-25,-1.9609e-24,77079,3.7798e+05
4.4957e-25,7.0889e-25,1.0006e+05,85624
-1.3911e-24,7.2927e-25,52728,93821
9.8347e-25,-8.6553e-25,1.1388e+05,3.6941e+05
4.7409e-25,-2.4563e-24,1.0061e+05,3.3418e+05
4.7047e-25,7.4684e-25,82169,1.003e+05
3.7644e-25,9.6648e-25,91511,81677
3.875e-25,7.3528e-25,92544,84524
9.5693e-25,6.9569e-25,1.1181e+05,90027
3.73e-25,8.9777e-25,96826,3.9375e+05
-6.5345e-25,8.6454e-25,60214,3.8874e+05
3.9435e-25,7.3187e-25,85886,93905
5.0395e-25,7.2495e-25,1.0089e+05,87708
9.0495e-27,7.2525e-25,65598,99415
1.0719e-24,7.4241e-25,1.1499e+05,94582
4.4418e-25,7.0438e-25,99881,91228
5.1418e-25,7.1602e-25,1.0125e+05,85878
6.4734e-25,7.0557e-25,1.0465e+05,89295
3.7291e-25,8.8741e-25,88477,83154
3.7338e-25,7.0705e-25,88497,91184
1.0974e-24,-1.9939e-25,1.1562e+05,4.65e+05
5.1827e-25,-1.7705e-24,1.013e+05,3.7634e+05
4.1841e-25,5.1969e-25,99379,3.9151e+05
-1.6737e-25,7.2144e-25,63831,88324
6.6868e-25,7.4546e-25,1.0502e+05,94462
3.6765e-25,8.1348e-25,95970,83807
3.7656e-25,7.4691e-25,89802,94568
3.9749e-25,7.2034e-25,93705,85197
5.3802e-25,7.3103e-25,1.0173e+05,87730
3.7495e-25,-2.5686e-24,88535,3.8123e+05
3.7733e-25,7.0534e-25,97004,89857
5.9276e-25,7.1545e-25,1.0332e+05,91832
3.7265e-25,1.0063e-24,88230,80870
6.8118e-25,9.7275e-25,75930,82028
6.7839e-25,7.2749e-25,1.0516e+05,92773
-7.0597e-25,8.3732e-25,59797,83659
-1.0097e-24,-2.1132e-24,56895,3.7532e+05
7.0805e-25,7.204e-25,76935,85357
6.2968e-25,7.1813e-25,79442,88710
6.1048e-25,9.759e-25,1.0375e+05,81993
3.997e-25,-2.1558e-24,93756,3.7537e+05
3.7409e-25,7.3669e-25,95581,86964
5.9114e-25,-2.0669e-24,73520,3.7715e+05
3.9613e-25,7.163e-25,83364,91793
3.9113e-25,9.6997e-25,92441,82202
3.8901e-25,7.4158e-25,89918,84687
3.89e-25,9.5152e-25,83595,82594
5.8256e-25,7.3823e-25,1.0216e+05,87036
4.8068e-25,7.2157e-25,1.0036e+05,88583
3.8339e-25,7.0878e-25,83914,89853
6.0018e-25,7.2756e-25,1.0264e+05,86154
7.4019e-25,7.3868e-25,1.0614e+05,86958
3.9923e-25,-1.8632e-24,83345,3.7621e+05
3.9431e-25,7.1063e-25,89751,89718
-2.0471e-24,7.5166e-25,44453,84607
3.8996e-25,1.0402e-24,90403,3.9525e+05
3.8693e-25,7.4332e-25,91298,86941
3.8706e-25,9.9347e-25,91142,81881
6.0481e-25,9.9589e-25,73966,81837
3.2765e-25,1.0551e-24,69694,79081
5.3653e-25,7.4221e-25,81410,86649
5.2162e-25,8.0286e-25,1.0095e+05,84179
4.0201e-25,9.2618e-25,86798,83139
3.1118e-25,9.7618e-25,69524,82419
4.0064e-25,7.3437e-25,92950,86023
3.9751e-25,7.1832e-25,85425,89437
3.842e-25,7.7296e-25,88671,84529
4.0506e-25,-2.1329e-24,93552,3.7658e+05
4.0056e-25,9.7143e-25,85540,82578
4.0248e-25,7.33e-25,83356,88465
6.8144e-25,1.0531e-24,75898,79441
-3.3168e-24,7.4834e-25,23693,86871
3.9366e-25,8.7698e-25,89175,83652
-2.8851e-24,1.0377e-24,31803,80263
3.8432e-25,7.3859e-25,96813,85982
6.3918e-25,-4.8104e-25,1.0334e+05,3.837e+05
5.5506e-25,8.8478e-25,1.0145e+05,3.9371e+05
-1.5746e-24,8.9834e-25,50601,83513
3.9658e-25,7.4027e-25,89274,85415
4.7467e-25,7.6385e-25,71212,84777
-3.1907e-25,1.8817e-24,62637,4.8744e+05
1.0783e-24,1.2502e-24,1.1461e+05,3.9802e+05
5.8163e-25,7.4062e-25,73191,88449
4.6058e-25,9.2046e-25,71048,83384
-1.789e-24,9.8031e-25,47862,82624
3.9706e-25,7.4858e-25,89231,86357
-2.1429e-24,7.5109e-25,43360,85195
7.047e-25,7.4407e-25,77831,85704
3.9053e-25,1.0393e-24,84434,80630
7.1076e-25,1.0171e-24,77542,74970
3.9165e-25,1.0614e-24,88829,79591
5.0036e-25,7.5045e-25,71521,86259
8.3918e-25,1.0544e-24,1.078e+05,79948
7.8986e-25,9.2403e-25,1.06e+05,3.9381e+05
5.1691e-25,7.5455e-25,81763,86513
3.9926e-25,8.4514e-25,89149,84095
4.1106e-25,7.5108e-25,93997,85370
3.9506e-25,1.0484e-24,84075,80306
7.9188e-25,1.0548e-24,1.0665e+05,80007
3.8674e-25,1.0061e-24,95817,82245
6.0332e-25,2.5788e-24,80325,4.9928e+05
-1.0357e-24,8.747e-25,56586,83920
3.8682e-25,9.9975e-25,88150,82463
5.2172e-25,1.0514e-24,71817,80298
5.7022e-25,-1.8806e-24,81012,3.7633e+05
-1.8325e-25,1.0784e-24,63670,77668
9.5192e-25,1.0822e-24,1.1079e+05,77859
-2.5674e-24,8.12e-25,37190,84472
-3.2275e-24,8.8775e-25,25545,83859
6.5625e-25,1.0384e-24,79056,81128
3.2463e-25,1.0623e-24,69612,76510
-1.3317e-24,8.0181e-25,53324,84585
7.1975e-25,1.038e-24,77303,81172
-2.9242e-24,1.0542e-24,31066,80351
-5.6213e-25,1.0744e-24,60872,77292
4.3761e-25,1.0398e-24,93914,81100
1.567e-24,-2.0702e-24,1.1729e+05,3.7544e+05
-3.5935e-24,9.3502e-25,12586,83488
1.5745e-24,7.7094e-25,1.2018e+05,85045
1.3923e-24,1.0801e-24,1.1471e+05,79237
1.6328e-24,1.0693e-24,1.2572e+05,79738
-3.0381e-24,1.0095e-24,29190,82383
1.8242e-24,1.0912e-24,1.3016e+05,77939
1.6035e-24,8.988e-25,1.2058e+05,83834
1.7091e-24,1.08e-24,1.2296e+05,77226
1.3844e-24,4.7539e-25,1.1457e+05,4.7005e+05
1.6719e-24,9.4002e-25,1.2755e+05,83518
1.2841e-24,1.0604e-24,1.1282e+05,80435
4.8292e-25,1.0966e-24,94570,78954
1.6882e-24,8.55e-25,1.2403e+05,84231
6.137e-25,1.0471e-24,80947,81124
1.7986e-24,1.0952e-24,1.3354e+05,77715
1.7925e-24,1.0773e-24,1.352e+05,79811
5.0861e-25,1.1025e-24,86641,78916
-2.0988e-24,1.103e-24,43761,78022
4.5277e-25,1.0055e-24,96405,82779
1.6375e-24,1.0802e-24,1.1923e+05,79993
4.9428e-25,9.4786e-25,87970,83577
1.1309e-24,1.0403e-24,1.1028e+05,81913
1.6781e-24,1.0293e-24,1.1944e+05,82342
-9.4449e-25,1.0782e-24,57333,80362
1.1728e-24,1.1191e-24,1.1091e+05,78665
6.6498e-25,1.1173e-24,79629,78300
6.3629e-25,1.0886e-24,1.0223e+05,76942
4.9718e-25,1.0066e-24,86153,83017
1.1018e-24,1.1195e-24,1.0985e+05,78360
1.6552e-24,1.1069e-24,1.2467e+05,77686
1.6558e-24,1.0473e-24,1.249e+05,82042
-3.3943e-24,1.1225e-24,21831,78615
-5.5903e-25,9.3966e-25,60825,73502
-1.2622e-24,1.0392e-24,53920,74988
1.6562e-24,1.1214e-24,1.2523e+05,78338
4.6042e-25,1.0642e-24,97519,81389
4.5058e-25,1.0754e-24,83876,75985
-3.4242e-24,1.0416e-24,3074.5,82428
6.6788e-25,1.0355e-24,74815,74900
7.0164e-25,7.7386e-25,78904,71248
4.9355e-25,3.0721e-25,94225,3.8976e+05
1.7727e-24,1.0517e-24,1.3739e+05,82114
1.5732e-24,1.0661e-24,1.198e+05,81512
2.8587e-25,1.1284e-24,68939,78907
3.4443e-25,3.104e-26,69542,63710
6.3568e-25,1.091e-24,80500,80373
-2.8441e-24,7.1192e-25,32449,70627
5.1525e-25,1.0792e-24,82536,81050
7.24e-25,-2.568e-24,78481,4.4001e+05
5.0224e-25,-3.0978e-24,71131,3.8454e+05
6.3033e-25,9.8817e-25,73301,74136
-3.4906e-25,7.7346e-25,62326,71216
1.5737e-24,1.1074e-24,1.1953e+05,77433
5.1569e-25,1.0874e-24,87147,80653
4.7806e-25,2.5601e-25,95223,65742
-4.8081e-25,1.0669e-24,61391,81724
5.0669e-25,1.8331e-24,90684,4.057e+05
5.0593e-25,1.0879e-24,90523,80737
1.1422e-24,1.1282e-24,1.1042e+05,79238
1.7173e-24,1.1052e-24,1.2268e+05,77251
1.4368e-24,-2.256e-25,1.1532e+05,61411
-5.6005e-25,1.0705e-24,60808,75558
1.7715e-24,1.0916e-24,1.2442e+05,80588
1.0105e-24,8.3788e-25,1.0857e+05,71899
6.0324e-25,8.5205e-25,72522,72077
9.9767e-25,1.1353e-24,1.084e+05,78506
-2.5344e-24,6.0762e-25,37629,69374
-3.5069e-24,1.0793e-24,5391.2,81320
-1.7612e-24,1.1002e-24,48031,76939
-3.5851e-24,1.0952e-24,13298,76634
-3.3823e-24,-7.7395e-26,2154.1,62580
6.3097e-25,4.4852e-25,73250,3.9085e+05
-1.3064e-24,8.0769e-25,53395,3.9296e+05
-2.5948e-24,-4.8521e-25,36593,3.8364e+05
5.956e-25,9.2812e-25,81403,73201
1.5759e-24,1.1387e-24,1.1723e+05,78613
-1.1073e-24,1.1394e-24,55586,78903
-2.7042e-25,9.6803e-25,62886,73782
-1.083e-24,6.0797e-25,55845,69332
9.9067e-25,1.1129e-24,1.0829e+05,77375
-1.2013e-25,7.991e-25,64066,71416
1.7132e-24,6.7608e-25,1.2238e+05,70198
-1.6321e-24,1.0789e-24,49664,75658
5.166e-25,8.8951e-25,91338,72565
5.1144e-25,6.3429e-25,90441,69667
4.8085e-25,6.0553e-25,99228,69241
7.4302e-25,-5.9006e-25,78194,4.6195e+05
1.6624e-24,1.3193e-24,1.2013e+05,3.976e+05
1.5878e-24,-1.8467e-24,1.1738e+05,3.7919e+05
5.4898e-25,-2.1653e-24,1.006e+05,3.7616e+05
4.6172e-25,1.0216e-24,84888,74511
5.2546e-25,-6.7364e-26,82477,62627
7.0455e-25,1.0518e-24,75582,74995
4.8799e-25,4.5747e-25,95178,3.9094e+05
1.7733e-24,-1.8899e-24,1.2071e+05,3.7863e+05
1.7683e-24,8.3573e-25,1.2375e+05,71768
1.688e-24,1.093e-24,1.189e+05,76018
4.5699e-25,9.3774e-25,83880,73237
-1.4347e-24,2.4228e-25,51953,65543
-2.0797e-24,1.0752e-24,43936,75401
5.1491e-25,3.0628e-25,93711,3.8914e+05
6.6914e-25,9.6439e-25,79762,73608
7.6069e-25,-6.7738e-25,77351,57380
-3.5795e-24,-3.1534e-24,14919,4.3013e+05
6.5856e-25,1.1193e-24,1.0261e+05,77192
7.4537e-25,-3.1414e-24,76542,4.2585e+05
1.0226e-25,2.1455e-25,66271,65291
7.0764e-25,-9.6388e-26,75623,62352
6.4373e-25,3.9947e-25,80507,66910
4.7568e-25,-1.6309e-25,98688,61821
4.8739e-25,2.6072e-25,95386,3.8891e+05
5.2678e-25,4.733e-25,91833,67602
1.8023e-24,1.2249e-24,1.2099e+05,3.9768e+05
5.2481e-25,8.9563e-25,93153,72474
5.9996e-25,-5.4529e-25,1.0141e+05,3.8329e+05
1.7578e-24,-5.6123e-25,1.2004e+05,3.832e+05
5.1365e-25,2.7153e-25,99937,3.8912e+05
1.8046e-24,3.4529e-25,1.2447e+05,66411
1.7555e-24,1.1049e-24,1.21e+05,76108
6.687e-25,9.274e-25,1.028e+05,72954
5.2676e-25,-7.0424e-25,91293,57137
1.7982e-24,9.8346e-25,1.2066e+05,73813
8.5521e-25,1.1485e-24,1.0617e+05,77892
1.7013e-24,5.6541e-25,1.2075e+05,68537
5.3116e-25,1.2446e-25,93239,64431
1.6725e-24,5.1051e-25,1.2103e+05,67946
9.3428e-25,-9.5238e-25,1.074e+05,54769
1.7159e-24,1.1183e-24,1.2085e+05,76661
4.7908e-25,3.7907e-25,98196,66703
1.776e-24,-1.2192e-24,1.2524e+05,52328
1.7739e-24,7.4356e-25,1.236e+05,70738
1.8263e-24,6.0631e-25,1.216e+05,69038
1.7201e-24,-3.3081e-25,1.2562e+05,60430
1.7081e-24,-1.0479e-24,1.2167e+05,53878
1.7326e-24,-3.0204e-24,1.2234e+05,4.2151e+05
1.8056e-24,1.1775e-24,1.2426e+05,79055
1.6979e-24,-3.356e-25,1.2748e+05,60386
1.7021e-24,7.5235e-25,1.2121e+05,70819
1.8315e-24,2.0015e-25,1.3334e+05,3.8881e+05
1.7948e-24,1.9814e-24,1.3816e+05,4.8914e+05
1.7295e-24,-2.6461e-25,1.2563e+05,60971
1.8178e-24,1.8994e-25,1.2448e+05,65024
1.7524e-24,1.1617e-24,1.2543e+05,4.7809e+05
1.8429e-24,2.4789e-24,1.327e+05,4.1648e+05
1.8419e-24,-2.0529e-24,1.3277e+05,3.793e+05
1.8791e-24,1.0881e-24,1.3102e+05,75380
1.7447e-24,-8.0753e-25,1.4391e+05,56142
1.8039e-24,-7.7743e-26,1.365e+05,62431
1.8094e-24,-1.893e-24,1.4105e+05,3.7621e+05
1.8302e-24,-2.889e-24,1.297e+05,4.3596e+05
1.5921e-24,1.0385e-24,1.4712e+05,74527
1.7071e-24,-1.8852e-24,1.4485e+05,3.7869e+05
1.7939e-24,-4.7587e-25,1.4203e+05,59026
1.8364e-24,-8.8315e-25,1.3339e+05,55384
1.8207e-24,-4.4551e-25,1.3926e+05,59309
1.835e-24,1.0797e-24,1.3471e+05,4.7666e+05
1.8239e-24,8.1276e-25,1.3943e+05,71356
1.8009e-24,3.4821e-26,1.2919e+05,63407
1.8445e-24,1.5233e-25,1.2991e+05,64615
1.7997e-24,4.2053e-25,1.3817e+05,67021
1.8289e-24,1.6969e-24,1.3554e+05,4.849e+05
1.7491e-24,1.1572e-24,1.4395e+05,77723
1.8665e-24,8.7425e-25,1.3034e+05,72021
1.8377e-24,-4.0346e-25,1.3439e+05,3.8411e+05
1.7784e-24,4.5688e-25,1.2881e+05,4.6985e+05
1.8842e-24,5.3408e-25,1.3164e+05,68093
1.7835e-24,-3.6929e-25,1.2888e+05,59966
1.8451e-24,1.0681e-24,1.2988e+05,74923
1.8054e-24,-2.9711e-25,1.3674e+05,60588
1.7251e-24,1.0762e-26,1.2779e+05,63104
1.8139e-24,1.1302e-24,1.3871e+05,76536
1.5246e-24,-6.3421e-25,1.4948e+05,57623
1.8299e-24,7.3558e-25,1.3952e+05,70548
1.4902e-24,-4.0777e-25,1.5064e+05,59592
1.6252e-24,7.7974e-25,1.4664e+05,3.9261e+05
1.797e-24,6.2829e-25,1.4251e+05,69128
1.7689e-24,2.1513e-24,1.4361e+05,4.0812e+05
1.5703e-24,5.7795e-25,1.4822e+05,68504
1.3912e-24,1.1123e-24,1.5391e+05,75777
1.5797e-24,2.4441e-24,1.4812e+05,4.1402e+05
1.5308e-24,1.0817e-24,1.4962e+05,75104
1.403e-24,-2.4546e-25,1.5329e+05,60998
1.656e-24,8.7784e-27,1.4619e+05,63053
1.8286e-24,2.2317e-24,1.4114e+05,4.0931e+05
1.8177e-24,1.1316e-24,1.4187e+05,3.9672e+05
1.8377e-24,-1.3634e-24,1.3935e+05,50900
1.865e-24,-1.3062e-24,1.3464e+05,51445
1.9153e-24,7.7631e-25,1.3224e+05,3.924e+05
1.8929e-24,-4.6435e-25,1.3024e+05,59033
1.8466e-24,6.8744e-25,1.287e+05,69913
1.9416e-24,2.3232e-24,1.2865e+05,4.1103e+05
2.2382e-24,-1.8931e-24,1.2995e+05,44677
2.241e-24,7.6268e-25,1.2998e+05,3.9238e+05
2.2615e-24,2.3525e-24,1.2933e+05,4.1137e+05
2.282e-24,1.1639e-24,1.2916e+05,77583
2.2636e-24,1.179e-24,1.2945e+05,78032
2.2662e-24,-1.0145e-24,1.2925e+05,54093
2.4349e-24,1.2532e-24,1.3005e+05,3.9819e+05
2.466e-24,8.0181e-25,1.3016e+05,71148
2.4751e-24,-1.1749e-24,1.3021e+05,4.5659e+05
2.5071e-24,1.0251e-24,1.3027e+05,74168
2.4812e-24,-1.2412e-24,1.2846e+05,3.7907e+05
1.9785e-24,-1.072e-25,1.2146e+05,62061
2.2697e-24,1.0712e-24,1.2538e+05,3.949e+05
2.0932e-24,7.5112e-25,1.2289e+05,3.9236e+05
1.8684e-24,-2.0066e-24,1.1995e+05,3.7502e+05
1.8441e-24,2.9582e-25,1.1915e+05,3.8896e+05
1.8236e-24,3.2124e-25,1.1874e+05,66044
1.7821e-24,2.7241e-25,1.181e+05,3.8876e+05
1.7436e-24,-5.3221e-25,1.1757e+05,58415
1.7112e-24,-2.9037e-24,1.1702e+05,29839
1.7184e-24,7.1671e-25,1.1698e+05,3.9183e+05
1.7823e-24,1.1089e-24,1.1773e+05,75502
1.918e-24,1.1975e-24,1.192e+05,78469
1.8708e-24,-1.0226e-24,1.1852e+05,54005
1.6951e-24,8.0379e-25,1.1623e+05,71131
1.5573e-24,1.1615e-24,1.1394e+05,77347
1.8013e-24,1.1106e-24,1.1732e+05,75521
1.7067e-24,-4.9681e-25,1.1596e+05,58697
1.7512e-24,4.9428e-25,1.1655e+05,67589
1.3385e-24,8.0884e-25,1.1043e+05,71175
1.2337e-24,-1.6622e-24,1.0898e+05,47376
8.7157e-25,1.1478e-24,1.0202e+05,76760
8.2765e-25,7.6942e-25,1.0103e+05,70780
7.8388e-25,1.2148e-24,99370,3.976e+05
8.0639e-25,7.9423e-25,1.0035e+05,3.9291e+05
7.9255e-25,3.3683e-26,98015,63180
7.9598e-25,2.0103e-24,97819,4.083e+05
8.0954e-25,-1.0857e-24,95752,53437
8.0943e-25,1.0737e-24,96220,74837
8.0442e-25,-1.6918e-24,96926,46984
7.8637e-25,-2.5363e-24,89528,35780
7.9124e-25,1.265e-26,89655,62984
7.9294e-25,1.2554e-25,92356,64119
7.9611e-25,-2.0877e-24,92726,42531
8.2605e-25,2.3201e-24,95389,4.1075e+05
7.9506e-25,-4.3029e-25,91637,59280
8.1449e-25,2.32e-24,94291,4.1093e+05
8.2604e-25,-5.8532e-26,95011,62387
8.0259e-25,9.9888e-25,92285,73680
8.0811e-25,2.1846e-24,93198,4.0938e+05
8.1872e-25,1.024e-24,94271,3.9446e+05
8.2796e-25,-2.6882e-24,94819,33429
1.1472e-24,4.3987e-25,1.0721e+05,67059
1.3347e-24,-2.0922e-26,1.0994e+05,62673
1.5182e-24,4.6939e-25,1.1249e+05,3.9046e+05
1.1508e-24,8.641e-25,1.0725e+05,71709
1.6498e-24,-9.9831e-25,1.1447e+05,54187
1.643e-24,2.4575e-24,1.1436e+05,4.1554e+05
1.2195e-24,-3.8145e-25,1.083e+05,59688
1.2702e-24,6.6517e-25,1.0899e+05,3.9165e+05
1.4238e-24,1.0191e-24,1.1108e+05,3.9441e+05
2.6038e-24,2.1969e-24,1.2594e+05,4.0963e+05
3.6319e-24,5.0792e-25,1.3783e+05,67669
3.2155e-24,7.0407e-25,1.3252e+05,3.9179e+05
3.5499e-24,-1.545e-24,1.3671e+05,48821
3.2678e-24,-6.0032e-26,1.3311e+05,62323
2.2581e-24,8.0167e-25,1.2193e+05,71046
1.4417e-24,1.4325e-24,1.1124e+05,3.9574e+05
1.8986e-24,4.9149e-25,1.1777e+05,67507
2.0022e-24,2.6149e-25,1.1899e+05,65433
1.7233e-24,-7.5402e-25,1.1542e+05,56454
1.5487e-24,1.9296e-24,1.1278e+05,4.0732e+05
8.6672e-25,7.316e-25,98644,3.9234e+05
8.6992e-25,6.2794e-26,97964,63345
8.8145e-25,-1.9831e-24,96061,43647
8.7075e-25,1.169e-24,94488,3.9582e+05
8.7203e-25,-5.8356e-26,92726,62304
8.7743e-25,-1.0997e-24,95058,53271
9.0344e-25,-1.8404e-24,89512,45156
9.0119e-25,1.0607e-24,89709,3.9555e+05
9.594e-25,2.4997e-24,87852,4.1697e+05
9.4886e-25,-1.1268e-24,88129,53028
9.1765e-25,-5.1277e-25,89106,58473
1.0145e-24,6.3964e-25,86733,3.9135e+05
9.1446e-25,2.2901e-24,89437,4.1029e+05
9.85e-25,1.8847e-26,87543,62919
9.0418e-25,2.0191e-24,91933,4.0837e+05
9.1078e-25,5.7232e-25,91153,68240
8.9218e-25,-1.3648e-24,99400,50801
9.1679e-25,2.5552e-25,90941,65332
