px_R,px_L,x_R,x_L
2.4087e-24,-2.7304e-24,1.7483e+05,23692
2.3307e-24,-2.7144e-24,1.7208e+05,25910
2.4338e-24,-2.719e-24,1.7783e+05,26449
2.496e-24,-2.6898e-24,1.816e+05,28601
2.3435e-24,-2.6989e-24,1.7277e+05,26024
2.3123e-24,-2.7375e-24,1.7005e+05,24261
2.3048e-24,-2.6923e-24,1.6763e+05,26936
2.3153e-24,-2.7209e-24,1.7215e+05,24209
2.3314e-24,-2.6811e-24,1.7158e+05,27741
2.3825e-24,-2.7279e-24,1.7399e+05,25505
2.3332e-24,-2.7492e-24,1.7316e+05,21762
2.4929e-24,-2.6522e-24,1.8231e+05,30160
2.398e-24,-2.7006e-24,1.7684e+05,26991
2.3255e-24,-2.7704e-24,1.7323e+05,20506
2.3508e-24,-2.665e-24,1.7362e+05,29224
2.3478e-24,-2.7187e-24,1.7348e+05,24482
2.444e-24,-2.791e-24,1.7899e+05,16701
2.4143e-24,-2.6903e-24,1.7579e+05,26380
2.4356e-24,-2.7024e-24,1.7908e+05,26208
2.4237e-24,-2.7375e-24,1.7713e+05,23282
2.3031e-24,-2.7442e-24,1.7138e+05,23921
2.3809e-24,-2.6877e-24,1.7482e+05,26856
2.4076e-24,-2.7123e-24,1.7572e+05,24914
2.3676e-24,-2.6925e-24,1.744e+05,26479
2.4001e-24,-2.6858e-24,1.7785e+05,29074
2.306e-24,-2.7398e-24,1.7224e+05,26398
2.3305e-24,-2.6919e-24,1.7336e+05,29095
2.3089e-24,-2.7624e-24,1.7272e+05,23941
2.301e-24,-2.7226e-24,1.7103e+05,27458
2.3544e-24,-2.8157e-24,1.7388e+05,19424
2.3519e-24,-2.7544e-24,1.737e+05,24428
2.3777e-24,-2.8051e-24,1.7434e+05,20414
2.3005e-24,-2.6973e-24,1.6962e+05,28424
2.2842e-24,-2.7195e-24,1.7104e+05,27671
2.4033e-24,-2.7695e-24,1.7726e+05,22933
2.3972e-24,-2.7447e-24,1.7825e+05,25373
2.2619e-24,-2.6554e-24,1.698e+05,32180
2.3695e-24,-2.7261e-24,1.7727e+05,27559
2.4188e-24,-2.8017e-24,1.7879e+05,20479
2.3991e-24,-2.664e-24,1.7562e+05,30416
2.3151e-24,-2.7322e-24,1.7333e+05,26276
2.3527e-24,-2.7573e-24,1.7413e+05,24307
2.2893e-24,-2.6694e-24,1.7228e+05,30478
2.356e-24,-2.6653e-24,1.7451e+05,31480
2.3999e-24,-2.5779e-24,1.764e+05,36656
2.3677e-24,-2.7646e-24,1.7447e+05,23178
2.392e-24,-2.7881e-24,1.78e+05,21362
2.2735e-24,-2.7257e-24,1.677e+05,26739
2.4284e-24,-2.7537e-24,1.7961e+05,23841
2.4799e-24,-2.6784e-24,1.8264e+05,31947
2.2865e-24,-2.6561e-24,1.722e+05,32700
2.3851e-24,-2.8372e-24,1.7606e+05,19784
2.3257e-24,-2.7666e-24,1.7375e+05,24513
2.3171e-24,-2.6594e-24,1.7318e+05,32722
2.356e-24,-2.6323e-24,1.7422e+05,33348
2.3832e-24,-2.7243e-24,1.771e+05,28055
2.3908e-24,-2.7445e-24,1.7709e+05,27222
2.3741e-24,-2.7658e-24,1.7496e+05,25095
2.2474e-24,-2.7458e-24,1.6972e+05,27027
2.2544e-24,-2.7881e-24,1.6821e+05,23908
2.3673e-24,-2.6891e-24,1.7802e+05,29704
2.35e-24,-2.7703e-24,1.768e+05,24624
2.5109e-24,-2.8026e-24,1.8441e+05,21832
2.3841e-24,-2.7564e-24,1.7906e+05,26457
2.3524e-24,-2.7738e-24,1.7468e+05,24884
2.4144e-24,-2.7575e-24,1.8079e+05,25513
2.393e-24,-2.5364e-24,1.7938e+05,38688
2.3449e-24,-2.7823e-24,1.7465e+05,24215
2.2518e-24,-2.7969e-24,1.7189e+05,22840
2.3783e-24,-2.6795e-24,1.7602e+05,29850
2.33e-24,-2.6896e-24,1.7393e+05,29672
2.3616e-24,-2.7505e-24,1.7601e+05,27025
2.3629e-24,-2.7544e-24,1.7743e+05,26021
2.3479e-24,-2.7088e-24,1.7654e+05,28599
2.4606e-24,-2.7776e-24,1.8261e+05,26882
2.3659e-24,-2.7892e-24,1.7681e+05,25587
2.3927e-24,-2.6969e-24,1.798e+05,29988
2.3567e-24,-2.7908e-24,1.7501e+05,26442
2.3633e-24,-2.7772e-24,1.778e+05,24786
2.2417e-24,-2.7069e-24,1.714e+05,29408
2.3663e-24,-2.7097e-24,1.7746e+05,29155
2.3704e-24,-2.7418e-24,1.753e+05,28024
2.3922e-24,-2.6667e-24,1.783e+05,32637
2.3682e-24,-2.7462e-24,1.7782e+05,27980
2.4022e-24,-2.6956e-24,1.7986e+05,30376
2.3703e-24,-2.8183e-24,1.7885e+05,22842
2.3435e-24,-2.6899e-24,1.7472e+05,31978
2.3186e-24,-2.7754e-24,1.7673e+05,25929
2.3494e-24,-2.648e-24,1.7802e+05,34728
2.3787e-24,-2.736e-24,1.8001e+05,28433
2.366e-24,-2.697e-24,1.7927e+05,30182
2.3561e-24,-2.7216e-24,1.7533e+05,28644
2.4164e-24,-2.7753e-24,1.8143e+05,26455
2.4725e-24,-2.6943e-24,1.8349e+05,31224
2.3224e-24,-2.7944e-24,1.7416e+05,24234
2.2878e-24,-2.7846e-24,1.733e+05,24842
2.3659e-24,-2.6937e-24,1.7936e+05,31113
2.3362e-24,-2.6031e-24,1.7533e+05,37342
2.3125e-24,-2.7768e-24,1.7418e+05,25529
2.3563e-24,-2.7882e-24,1.7552e+05,26910
2.3495e-24,-2.7238e-24,1.7788e+05,31440
2.3346e-24,-2.6958e-24,1.7621e+05,32218
2.3719e-24,-2.7277e-24,1.7847e+05,30483
2.5526e-24,-2.8114e-24,1.889e+05,26269
2.3504e-24,-2.7553e-24,1.7543e+05,28195
2.3576e-24,-2.7319e-24,1.7873e+05,31530
2.3555e-24,-2.7373e-24,1.7535e+05,28555
2.3555e-24,-2.8078e-24,1.7862e+05,25876
2.3636e-24,-2.7262e-24,1.7889e+05,29080
2.3368e-24,-2.7664e-24,1.7515e+05,27891
2.2934e-24,-2.6924e-24,1.7649e+05,32652
2.354e-24,-2.7827e-24,1.7915e+05,27217
2.4878e-24,-2.6654e-24,1.8459e+05,33353
2.3708e-24,-2.7086e-24,1.8051e+05,31833
2.3922e-24,-2.6685e-24,1.8113e+05,34379
2.3681e-24,-2.661e-24,1.8022e+05,34589
2.1533e-24,-2.7257e-24,1.6827e+05,31156
2.4263e-24,-2.7773e-24,1.8229e+05,27358
2.2651e-24,-2.7188e-24,1.7333e+05,31814
2.2924e-24,-2.7274e-24,1.7402e+05,31641
2.3784e-24,-2.7849e-24,1.8056e+05,26855
2.2804e-24,-2.7013e-24,1.7623e+05,32423
2.3605e-24,-2.6639e-24,1.792e+05,34488
2.3846e-24,-2.6639e-24,1.8082e+05,35019
2.3098e-24,-2.7718e-24,1.7722e+05,28200
2.2839e-24,-2.6698e-24,1.7641e+05,35699
2.4005e-24,-2.7496e-24,1.8113e+05,28481
2.5051e-24,-2.6883e-24,1.8524e+05,33529
2.4474e-24,-2.6895e-24,1.8394e+05,33600
2.3521e-24,-2.7543e-24,1.785e+05,29015
2.4284e-24,-2.7746e-24,1.8303e+05,27763
2.3035e-24,-2.7397e-24,1.7705e+05,29960
2.3282e-24,-2.787e-24,1.7531e+05,27441
2.2911e-24,-2.8198e-24,1.7677e+05,26407
2.3521e-24,-2.6533e-24,1.7985e+05,36328
2.3285e-24,-2.6675e-24,1.7879e+05,35949
2.2995e-24,-2.7502e-24,1.7713e+05,29036
2.3455e-24,-2.6742e-24,1.796e+05,35889
2.4428e-24,-2.6829e-24,1.8417e+05,34046
2.2588e-24,-2.7375e-24,1.7595e+05,31766
2.3883e-24,-2.7521e-24,1.8118e+05,28789
2.3956e-24,-2.7435e-24,1.817e+05,31583
2.2776e-24,-2.7467e-24,1.7439e+05,30923
2.3139e-24,-2.7353e-24,1.7856e+05,29558
2.3465e-24,-2.7478e-24,1.7969e+05,31369
2.341e-24,-2.6682e-24,1.8009e+05,34576
2.2865e-24,-2.7194e-24,1.7487e+05,32391
2.4036e-24,-2.6783e-24,1.8335e+05,35465
2.2717e-24,-2.7499e-24,1.7597e+05,30032
2.3523e-24,-2.6318e-24,1.8001e+05,38503
2.3954e-24,-2.6979e-24,1.814e+05,36755
2.2767e-24,-2.7593e-24,1.7679e+05,31520
2.3639e-24,-2.6999e-24,1.8071e+05,33495
2.3945e-24,-2.6551e-24,1.8275e+05,37852
2.271e-24,-2.6986e-24,1.7637e+05,33625
2.4509e-24,-2.7065e-24,1.8422e+05,34453
2.4062e-24,-2.709e-24,1.8261e+05,33178
2.3767e-24,-2.7256e-24,1.8113e+05,32470
2.3789e-24,-2.7398e-24,1.8129e+05,31842
2.4782e-24,-2.7692e-24,1.8764e+05,30250
2.2709e-24,-2.6996e-24,1.774e+05,34933
2.4485e-24,-2.719e-24,1.8726e+05,32573
2.3177e-24,-2.7727e-24,1.8011e+05,29810
2.413e-24,-2.6983e-24,1.8374e+05,34833
2.4751e-24,-2.7638e-24,1.8782e+05,31001
2.3768e-24,-2.7552e-24,1.8243e+05,29317
2.4555e-24,-2.7676e-24,1.8719e+05,31225
2.3348e-24,-2.6971e-24,1.8061e+05,35581
2.2771e-24,-2.6682e-24,1.77e+05,37545
2.3175e-24,-2.7051e-24,1.7995e+05,35416
2.2824e-24,-2.7448e-24,1.7869e+05,31710
2.3292e-24,-2.6963e-24,1.806e+05,36140
2.2976e-24,-2.7151e-24,1.7753e+05,35176
2.248e-24,-2.7532e-24,1.7486e+05,29803
2.3628e-24,-2.7309e-24,1.8262e+05,34290
2.3633e-24,-2.8072e-24,1.8235e+05,27552
2.2473e-24,-2.71e-24,1.7558e+05,36017
2.2787e-24,-2.7546e-24,1.789e+05,32529
2.4163e-24,-2.7139e-24,1.8396e+05,36149
2.4858e-24,-2.7871e-24,1.8574e+05,30025
2.3288e-24,-2.7201e-24,1.8058e+05,35500
2.3468e-24,-2.7322e-24,1.8074e+05,33237
2.3487e-24,-2.6645e-24,1.8093e+05,38057
2.3507e-24,-2.7783e-24,1.814e+05,29038
2.4142e-24,-2.6801e-24,1.8404e+05,37578
2.239e-24,-2.7717e-24,1.7679e+05,31573
2.4568e-24,-2.6885e-24,1.8794e+05,37182
2.3498e-24,-2.6966e-24,1.8228e+05,37331
2.3533e-24,-2.722e-24,1.8173e+05,35684
2.2628e-24,-2.6936e-24,1.7795e+05,37183
2.2359e-24,-2.7269e-24,1.7801e+05,34776
2.4035e-24,-2.6611e-24,1.8417e+05,37996
2.3121e-24,-2.7426e-24,1.8041e+05,33046
2.4501e-24,-2.7229e-24,1.8502e+05,35773
2.375e-24,-2.7404e-24,1.8324e+05,32246
2.3829e-24,-2.7227e-24,1.8369e+05,33502
2.3045e-24,-2.7215e-24,1.8026e+05,33549
2.5012e-24,-2.6521e-24,1.8908e+05,38203
2.2589e-24,-2.7216e-24,1.7708e+05,35009
2.4273e-24,-2.7612e-24,1.8652e+05,34885
2.2472e-24,-2.6394e-24,1.7766e+05,39517
2.2847e-24,-2.7971e-24,1.7954e+05,31422
2.3536e-24,-2.7874e-24,1.822e+05,31521
2.4443e-24,-2.7571e-24,1.8477e+05,35263
2.3798e-24,-2.7018e-24,1.8349e+05,37263
2.301e-24,-2.6261e-24,1.8005e+05,41570
2.4026e-24,-2.7361e-24,1.8392e+05,36524
2.4659e-24,-2.5891e-24,1.8822e+05,43048
2.3443e-24,-2.6384e-24,1.8208e+05,40723
2.2637e-24,-2.7556e-24,1.7828e+05,33191
2.4101e-24,-2.6542e-24,1.8584e+05,38783
2.3146e-24,-2.7549e-24,1.8103e+05,32756
2.4191e-24,-2.644e-24,1.8553e+05,39415
2.4041e-24,-2.6447e-24,1.8447e+05,39032
2.4101e-24,-2.7427e-24,1.8473e+05,35416
2.3557e-24,-2.7522e-24,1.8319e+05,33363
2.4254e-24,-2.7531e-24,1.8765e+05,34839
2.318e-24,-2.7714e-24,1.8196e+05,34443
2.4077e-24,-2.748e-24,1.8512e+05,33102
2.354e-24,-2.8107e-24,1.8326e+05,30236
2.2864e-24,-2.7865e-24,1.7993e+05,31725
2.5267e-24,-2.6372e-24,1.9092e+05,39887
2.3391e-24,-2.6976e-24,1.8307e+05,37502
2.4978e-24,-2.6462e-24,1.8993e+05,38942
2.2043e-24,-2.6191e-24,1.7638e+05,42274
2.4214e-24,-2.7787e-24,1.8534e+05,35205
2.365e-24,-2.6294e-24,1.8329e+05,41798
2.4255e-24,-2.7753e-24,1.8751e+05,34636
2.3262e-24,-2.7421e-24,1.8188e+05,36647
2.4124e-24,-2.7559e-24,1.8462e+05,36080
2.311e-24,-2.7205e-24,1.8058e+05,37312
2.4825e-24,-2.6589e-24,1.8977e+05,39720
2.3279e-24,-2.813e-24,1.8232e+05,31828
2.4193e-24,-2.7695e-24,1.8564e+05,35192
2.393e-24,-2.6527e-24,1.8401e+05,40311
2.2542e-24,-2.5775e-24,1.7945e+05,43789
2.3754e-24,-2.7914e-24,1.8447e+05,32694
2.4109e-24,-2.6633e-24,1.8766e+05,39836
2.2985e-24,-2.687e-24,1.8155e+05,38239
2.3e-24,-2.6853e-24,1.8239e+05,38047
2.393e-24,-2.6959e-24,1.8557e+05,37999
2.351e-24,-2.7221e-24,1.837e+05,37281
2.3644e-24,-2.7691e-24,1.8419e+05,33208
2.3794e-24,-2.6439e-24,1.8597e+05,40773
2.5119e-24,-2.6407e-24,1.9228e+05,40716
2.2742e-24,-2.6523e-24,1.8002e+05,39369
2.3718e-24,-2.6579e-24,1.8439e+05,40095
2.3533e-24,-2.7473e-24,1.8409e+05,36261
2.3079e-24,-2.7707e-24,1.8273e+05,35560
2.4848e-24,-2.668e-24,1.9004e+05,39335
2.322e-24,-2.4802e-24,1.8268e+05,49903
2.2824e-24,-2.8636e-24,1.8034e+05,28644
2.4624e-24,-2.7371e-24,1.8983e+05,37126
2.3251e-24,-2.7555e-24,1.83e+05,36393
2.3875e-24,-2.8605e-24,1.8723e+05,28921
2.3823e-24,-2.6701e-24,1.8452e+05,41158
2.2074e-24,-2.8003e-24,1.778e+05,34415
2.4379e-24,-2.5788e-24,1.8823e+05,43943
2.387e-24,-2.6953e-24,1.8709e+05,40332
2.2388e-24,-2.785e-24,1.7894e+05,35413
2.2063e-24,-2.6532e-24,1.7829e+05,41953
2.4624e-24,-2.7663e-24,1.9005e+05,36146
2.4616e-24,-2.6891e-24,1.9112e+05,38699
2.4697e-24,-2.6838e-24,1.9072e+05,39193
2.3611e-24,-2.6885e-24,1.8574e+05,40460
2.4024e-24,-2.6519e-24,1.8818e+05,41945
2.2655e-24,-2.6858e-24,1.8085e+05,40656
2.3649e-24,-2.5743e-24,1.8537e+05,44332
2.2921e-24,-2.5834e-24,1.8316e+05,43954
2.36e-24,-2.8006e-24,1.8502e+05,34394
2.4062e-24,-2.6973e-24,1.8783e+05,39837
2.3708e-24,-2.8041e-24,1.8566e+05,32647
2.3583e-24,-2.6818e-24,1.8427e+05,41075
2.3344e-24,-2.7954e-24,1.8374e+05,32599
2.5631e-24,-2.6572e-24,1.9499e+05,42292
2.432e-24,-2.6909e-24,1.8916e+05,41107
2.3673e-24,-2.5635e-24,1.8658e+05,45833
2.3696e-24,-2.8084e-24,1.8704e+05,33934
2.3705e-24,-2.6147e-24,1.8476e+05,43392
2.3063e-24,-2.7775e-24,1.8335e+05,36511
2.3755e-24,-2.6013e-24,1.8734e+05,43782
2.3632e-24,-2.7627e-24,1.8454e+05,36754
2.3752e-24,-2.7131e-24,1.8555e+05,39423
2.4417e-24,-2.8259e-24,1.8949e+05,32189
2.273e-24,-2.7255e-24,1.8174e+05,39919
2.409e-24,-2.7116e-24,1.8913e+05,38387
2.2547e-24,-2.7045e-24,1.8156e+05,39264
2.37e-24,-2.724e-24,1.8749e+05,38044
2.4129e-24,-2.7037e-24,1.8947e+05,38287
2.3017e-24,-2.707e-24,1.8386e+05,39477
2.2477e-24,-2.7475e-24,1.8201e+05,37453
2.3372e-24,-2.6988e-24,1.8463e+05,40803
2.23e-24,-2.6611e-24,1.8014e+05,42253
2.3392e-24,-2.5683e-24,1.855e+05,45624
2.3256e-24,-2.7182e-24,1.8442e+05,38041
2.3372e-24,-2.6679e-24,1.8551e+05,42026
2.3519e-24,-2.6987e-24,1.8497e+05,41131
2.3348e-24,-2.5498e-24,1.8611e+05,46394
2.3934e-24,-2.7558e-24,1.8937e+05,37375
2.4424e-24,-2.7428e-24,1.9076e+05,39841
2.2406e-24,-2.7102e-24,1.8238e+05,41121
2.4565e-24,-2.5598e-24,1.9202e+05,46391
2.395e-24,-2.5706e-24,1.8814e+05,45832
2.3888e-24,-2.6528e-24,1.8802e+05,42847
2.3427e-24,-2.7687e-24,1.8698e+05,37733
2.3976e-24,-2.8157e-24,1.8923e+05,36090
2.3257e-24,-2.6772e-24,1.8448e+05,41970
2.3413e-24,-2.7782e-24,1.8655e+05,37440
2.4227e-24,-2.7593e-24,1.8997e+05,38126
2.4417e-24,-2.7086e-24,1.9113e+05,41345
2.3849e-24,-2.752e-24,1.8921e+05,38716
2.4066e-24,-2.7404e-24,1.9026e+05,39781
2.3312e-24,-2.5674e-24,1.8705e+05,47163
2.3141e-24,-2.8076e-24,1.8545e+05,35298
2.3757e-24,-2.7805e-24,1.8908e+05,36885
2.3287e-24,-2.5695e-24,1.8477e+05,47792
2.2763e-24,-2.6245e-24,1.8348e+05,43575
2.4093e-24,-2.7332e-24,1.9019e+05,39524
2.5274e-24,-2.6854e-24,1.9471e+05,41843
2.2325e-24,-2.7186e-24,1.8234e+05,40971
2.3299e-24,-2.7419e-24,1.8697e+05,39921
2.4181e-24,-2.8373e-24,1.9033e+05,33889
2.3412e-24,-2.7409e-24,1.8742e+05,39694
2.3138e-24,-2.7906e-24,1.8619e+05,36776
2.4506e-24,-2.7326e-24,1.9175e+05,40794
2.3103e-24,-2.7121e-24,1.863e+05,41364
2.412e-24,-2.5824e-24,1.9041e+05,46621
2.4819e-24,-2.6358e-24,1.9291e+05,43491
2.3027e-24,-2.639e-24,1.8398e+05,43726
2.5525e-24,-2.6445e-24,1.9747e+05,43406
2.3288e-24,-2.6532e-24,1.8666e+05,43022
2.5075e-24,-2.5564e-24,1.9399e+05,48817
2.3669e-24,-2.6184e-24,1.891e+05,43949
2.3128e-24,-2.6148e-24,1.8581e+05,45731
2.4732e-24,-2.5709e-24,1.9289e+05,48162
2.4334e-24,-2.6849e-24,1.9186e+05,42065
2.348e-24,-2.8102e-24,1.892e+05,36838
2.3036e-24,-2.7994e-24,1.869e+05,37261
2.1889e-24,-2.7973e-24,1.8167e+05,37438
2.4691e-24,-2.6228e-24,1.9344e+05,44934
2.2027e-24,-2.6278e-24,1.8214e+05,44547
2.345e-24,-2.7184e-24,1.8851e+05,41351
2.3979e-24,-2.569e-24,1.9025e+05,48139
2.3269e-24,-2.6351e-24,1.8832e+05,43364
2.3276e-24,-2.829e-24,1.8748e+05,36668
2.2949e-24,-2.7591e-24,1.8445e+05,39271
2.4106e-24,-2.6124e-24,1.9123e+05,44133
2.2968e-24,-2.6075e-24,1.8675e+05,44791
2.3514e-24,-2.6048e-24,1.8878e+05,45124
2.4268e-24,-2.6775e-24,1.9159e+05,43844
2.2969e-24,-2.677e-24,1.8613e+05,42697
2.3747e-24,-2.6957e-24,1.8984e+05,42090
2.2905e-24,-2.6774e-24,1.8575e+05,42971
2.4159e-24,-2.6289e-24,1.9128e+05,45703
2.3374e-24,-2.7772e-24,1.8775e+05,38723
2.3323e-24,-2.6805e-24,1.8765e+05,42712
2.4252e-24,-2.5529e-24,1.9199e+05,49493
2.3091e-24,-2.6114e-24,1.8692e+05,46523
2.3233e-24,-2.7893e-24,1.8724e+05,37843
2.4038e-24,-2.6628e-24,1.9067e+05,44855
2.3952e-24,-2.6562e-24,1.9073e+05,44924
2.3135e-24,-2.6657e-24,1.8816e+05,44116
2.339e-24,-2.5703e-24,1.8934e+05,48946
2.4252e-24,-2.6703e-24,1.9234e+05,44536
2.4395e-24,-2.7437e-24,1.9313e+05,40648
2.4205e-24,-2.6014e-24,1.9191e+05,48016
2.4408e-24,-2.5613e-24,1.9504e+05,49167
2.4541e-24,-2.6048e-24,1.9347e+05,46983
2.2806e-24,-2.6722e-24,1.8687e+05,42750
2.3735e-24,-2.7754e-24,1.9003e+05,38545
2.4334e-24,-2.5543e-24,1.9235e+05,49318
2.2621e-24,-2.6991e-24,1.8496e+05,42178
2.4037e-24,-2.6417e-24,1.9181e+05,44896
2.4661e-24,-2.6253e-24,1.9361e+05,46072
2.4261e-24,-2.6451e-24,1.9272e+05,46106
2.3143e-24,-2.6145e-24,1.8785e+05,48338
2.3219e-24,-2.7015e-24,1.8837e+05,44066
2.3963e-24,-2.5075e-24,1.9146e+05,52085
2.4753e-24,-2.7363e-24,1.9399e+05,41347
2.4605e-24,-2.7026e-24,1.9586e+05,42460
2.4857e-24,-2.738e-24,1.9662e+05,41799
2.4231e-24,-2.6673e-24,1.9227e+05,45066
2.2762e-24,-2.6587e-24,1.869e+05,45387
2.3454e-24,-2.7246e-24,1.8957e+05,42052
2.3685e-24,-2.6747e-24,1.9021e+05,44836
2.4275e-24,-2.7064e-24,1.9532e+05,42683
2.4599e-24,-2.4333e-24,1.9643e+05,54922
2.3279e-24,-2.6395e-24,1.894e+05,46150
2.4037e-24,-2.668e-24,1.9231e+05,44837
2.2606e-24,-2.7004e-24,1.8713e+05,43415
2.4499e-24,-2.7577e-24,1.9622e+05,40686
2.2625e-24,-2.6681e-24,1.8703e+05,44760
2.4195e-24,-2.6672e-24,1.9284e+05,45282
2.2434e-24,-2.6932e-24,1.8635e+05,43842
2.4098e-24,-2.5462e-24,1.9285e+05,50121
2.3143e-24,-2.4418e-24,1.8908e+05,54228
2.302e-24,-2.6187e-24,1.8868e+05,48202
2.4288e-24,-2.6382e-24,1.9364e+05,46415
2.2374e-24,-2.5782e-24,1.8578e+05,49579
2.3949e-24,-2.6714e-24,1.9239e+05,46106
2.4348e-24,-2.7048e-24,1.9558e+05,44281
2.4348e-24,-2.5347e-24,1.9443e+05,51101
2.4356e-24,-2.6584e-24,1.943e+05,46663
2.3596e-24,-2.7394e-24,1.9032e+05,42402
2.3601e-24,-2.6407e-24,1.9024e+05,46866
2.4235e-24,-2.5905e-24,1.9518e+05,49574
2.418e-24,-2.6468e-24,1.9297e+05,47215
2.3518e-24,-2.8011e-24,1.9072e+05,40135
2.4253e-24,-2.5518e-24,1.9413e+05,50741
2.323e-24,-2.7808e-24,1.8913e+05,40369
2.3819e-24,-2.5387e-24,1.9239e+05,51162
2.2558e-24,-2.696e-24,1.8784e+05,44948
2.2907e-24,-2.6861e-24,1.8867e+05,45199
2.4614e-24,-2.7166e-24,1.9653e+05,44368
2.3457e-24,-2.7439e-24,1.9125e+05,42915
2.4141e-24,-2.6355e-24,1.9337e+05,47367
2.3289e-24,-2.631e-24,1.8984e+05,47977
2.461e-24,-2.7136e-24,1.9658e+05,43752
2.4081e-24,-2.7517e-24,1.9479e+05,41992
2.464e-24,-2.6538e-24,1.9671e+05,46722
2.4174e-24,-2.7483e-24,1.9339e+05,41849
2.4144e-24,-2.6702e-24,1.935e+05,45787
2.2962e-24,-2.5704e-24,1.8925e+05,50206
2.2627e-24,-2.7222e-24,1.8802e+05,43708
2.5304e-24,-2.52e-24,2.0097e+05,53121
2.3924e-24,-2.5572e-24,1.9473e+05,51829
2.4098e-24,-2.7786e-24,1.9426e+05,42288
2.4097e-24,-2.7199e-24,1.9402e+05,44985
2.3622e-24,-2.5687e-24,1.9154e+05,51538
2.4161e-24,-2.6365e-24,1.9349e+05,48212
2.5194e-24,-2.8198e-24,1.9797e+05,40115
2.5389e-24,-2.6043e-24,2.0028e+05,49692
2.327e-24,-2.5487e-24,1.8991e+05,51915
2.4133e-24,-2.5927e-24,1.9343e+05,49688
2.541e-24,-2.6665e-24,1.9891e+05,46952
2.3694e-24,-2.6439e-24,1.9239e+05,48007
2.3256e-24,-2.6786e-24,1.9079e+05,46245
2.3765e-24,-2.6922e-24,1.944e+05,45702
2.3483e-24,-2.7179e-24,1.9181e+05,44403
2.6268e-24,-2.634e-24,2.0402e+05,48358
2.3495e-24,-2.6374e-24,1.9183e+05,48460
2.3189e-24,-2.6804e-24,1.9049e+05,46288
2.3839e-24,-2.5712e-24,1.9281e+05,51235
2.3675e-24,-2.6792e-24,1.9451e+05,46272
2.3578e-24,-2.6506e-24,1.9189e+05,47916
2.3979e-24,-2.6637e-24,1.9318e+05,46811
2.2929e-24,-2.5934e-24,1.895e+05,49639
2.3764e-24,-2.7529e-24,1.9515e+05,43436
2.2795e-24,-2.6916e-24,1.8915e+05,46042
2.4045e-24,-2.6029e-24,1.9398e+05,51120
2.4365e-24,-2.6186e-24,1.9627e+05,49590
2.5388e-24,-2.6825e-24,2.0172e+05,46593
2.4768e-24,-2.5119e-24,1.9715e+05,53731
2.3778e-24,-2.6548e-24,1.9463e+05,48453
2.4825e-24,-2.6664e-24,1.9723e+05,47550
2.519e-24,-2.6011e-24,2.0119e+05,50173
2.5248e-24,-2.6398e-24,1.9891e+05,48965
2.3022e-24,-2.6357e-24,1.8985e+05,49334
2.5107e-24,-2.6636e-24,2.0059e+05,47305
2.3915e-24,-2.574e-24,1.9496e+05,52074
2.3997e-24,-2.588e-24,1.96e+05,50616
2.3743e-24,-2.5755e-24,1.9277e+05,51966
2.3692e-24,-2.6005e-24,1.9529e+05,49957
2.4927e-24,-2.6597e-24,1.9834e+05,48003
2.4807e-24,-2.5123e-24,1.9824e+05,53749
2.3503e-24,-2.6292e-24,1.9491e+05,49385
2.3583e-24,-2.4844e-24,1.9336e+05,55807
2.4912e-24,-2.4872e-24,1.9919e+05,54868
2.3481e-24,-2.597e-24,1.9487e+05,51063
2.4863e-24,-2.6144e-24,1.9944e+05,49864
2.4397e-24,-2.7731e-24,1.9678e+05,43460
2.3832e-24,-2.6014e-24,1.9554e+05,50810
2.4702e-24,-2.6993e-24,1.9971e+05,46043
2.4121e-24,-2.6266e-24,1.9623e+05,49154
2.438e-24,-2.6276e-24,1.9673e+05,50167
2.3475e-24,-2.5728e-24,1.9198e+05,52607
2.3618e-24,-2.5725e-24,1.9336e+05,52828
2.363e-24,-2.5985e-24,1.9515e+05,51852
2.4735e-24,-2.493e-24,1.9839e+05,55603
2.4877e-24,-2.6435e-24,1.9825e+05,49187
2.3195e-24,-2.5861e-24,1.907e+05,52432
2.3579e-24,-2.5632e-24,1.9476e+05,53077
2.3474e-24,-2.6207e-24,1.9487e+05,50698
2.3216e-24,-2.6778e-24,1.9145e+05,48940
2.3666e-24,-2.4684e-24,1.9534e+05,56685
2.4328e-24,-2.7985e-24,1.994e+05,42596
2.3656e-24,-2.5782e-24,1.9564e+05,52496
2.4467e-24,-2.7049e-24,2.0042e+05,46233
2.4066e-24,-2.5501e-24,1.9659e+05,53229
2.3045e-24,-2.6522e-24,1.911e+05,49085
2.4284e-24,-2.623e-24,1.9809e+05,51183
2.4481e-24,-2.5718e-24,1.983e+05,52720
2.3927e-24,-2.6386e-24,1.9606e+05,49924
2.3192e-24,-2.6435e-24,1.9282e+05,49318
2.3959e-24,-2.5676e-24,1.9616e+05,52712
2.4427e-24,-2.3722e-24,1.9975e+05,60101
2.3965e-24,-2.6199e-24,1.961e+05,50828
2.4146e-24,-2.5233e-24,1.9643e+05,54550
2.4741e-24,-2.5766e-24,2.009e+05,52633
2.323e-24,-2.7151e-24,1.936e+05,47018
2.5106e-24,-2.7104e-24,2.0185e+05,46325
2.313e-24,-2.693e-24,1.9195e+05,49181
2.3175e-24,-2.495e-24,1.939e+05,56644
2.313e-24,-2.4708e-24,1.9405e+05,57142
